acc	GO_name	systematic_id	symbol	gene_product_description	evidence_code	source	assigned_by
GO:0000812	Swr1 complex	SPAC11E3.01c	swr1	Swr1 complex histone chaperone module subunit, SNF2 family ATP-dependent chromatin remodeller Swr1	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPAC17G8.07	yaf9	NuA4 and Swr1 complex YEATS family subunit Yaf9	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPAC1F5.11c	tra2	NuA4 complex phosphatidylinositol pseudokinase complex subunit Tra2	IDA	PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPAC343.11c	msc1	Swr1 complex histone demethylase subunit Msc1	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPAC4H3.02c	swc3	Swr1 complex histone chaperone module subunit Swc3	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPAC637.12c	mst1	histone acetyltransferase, KAT5 family Mst1	IDA	PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPAC9G1.13c	swc4	Swr1 complex/NuA4 histone acetyltransferase complex subunit Swc4	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPAPB8E5.09	rvb1	chaperone, AAA family ATPase Rvb1	IDA	PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPBC29A3.05	vps71	Swr1 complex histone chaperone module subunit Vps71	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPBC32H8.12c	act1	actin Act1	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPBC83.08	rvb2	chaperone, AAA family ATPase Rvb2	IDA	PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPBP23A10.08	alp5	Ino80, NuA4 and Swr1 complex actin-like protein Arp4	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPBP35G2.13c	swc2	Swr1 complex histone chaperone module subunit Swc2	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPCC1450.02	bdf1	Swr1 complex bromodomain subunit Bdf1	IDA	PMID:19040720	PomBase
GO:0000812	Swr1 complex	SPCC550.12	arp6	Swr1 actin-like protein Arp6	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000812	Swr1 complex	SPCC576.13	swc5	Swr1 complex subunit Swc5	IDA	PMID:19040720,PMID:19915592	PomBase
GO:0000813	ESCRT I complex	SPAC11H11.01	sst6	ESCRT I complex subunit Vps23	ISO	PMID:14745133	PomBase
GO:0000813	ESCRT I complex	SPAC1B3.07c	vps28	ESCRT I complex subunit Vps28	IBA	GO_REF:0000033	GO_Central
GO:0000814	ESCRT II complex	SPBC3B9.09	vps36	ESCRT II complex subunit Vps36	IBA	GO_REF:0000033	GO_Central
GO:0000814	ESCRT II complex	SPBC4B4.06	vps25	ESCRT II complex subunit Vps25	IBA	GO_REF:0000033	GO_Central
GO:0000814	ESCRT II complex	SPBC651.05c	dot2	ESCRT II complex subunit Dot2	IBA	GO_REF:0000033	GO_Central
GO:0000815	ESCRT III complex	SPAC1142.07c	vps32	ESCRT III complex subunit Vps32	IBA	GO_REF:0000033	GO_Central
GO:0000815	ESCRT III complex	SPAC4F8.01	did4	ESCRT III complex subunit Did4	IBA	GO_REF:0000033	GO_Central
GO:0000815	ESCRT III complex	SPAC9E9.14	vps24	ESCRT III complex subunit Vps24	IBA	GO_REF:0000033	GO_Central
GO:0000815	ESCRT III complex	SPBC13G1.12	did2	ESCRT III complex subunit Did2	IBA	GO_REF:0000033	GO_Central
GO:0000815	ESCRT III complex	SPBC1604.18c	cmp7	ESCRT III complex subunit, nuclear envelope specific subunit Cmp7	IBA	GO_REF:0000033	GO_Central
GO:0000815	ESCRT III complex	SPBC215.14c	vps20	ESCRT III complex subunit Vps20	IBA	GO_REF:0000033	GO_Central
GO:0000836	Hrd1p ubiquitin ligase complex	SPAC1565.08	cdc48	AAA family ATPase involved in ubiquitin-mediated protein degradation Cdc48	ISO	GO_REF:0000024	PomBase
GO:0000836	Hrd1p ubiquitin ligase complex	SPBC16A3.09c	ufd1	Hrd1 ubiquitin ligase complex subunit Ufd1	ISO	GO_REF:0000024	PomBase
GO:0000836	Hrd1p ubiquitin ligase complex	SPBC1711.10c	npl4	Hrd1 ubiquitin ligase complex subunit Npl4	ISO	GO_REF:0000024	PomBase
GO:0000836	Hrd1p ubiquitin ligase complex	SPBC17D11.02c	hrd1	Hrd1 ubiquitin ligase complex E3 subunit Hrd1	ISO	GO_REF:0000024	PomBase
GO:0000836	Hrd1p ubiquitin ligase complex	SPBC28F2.08c	hrd3	Hrd1 ubiquitin ligase complex SEL1/TPR repeat subunit	ISO	GO_REF:0000024	PomBase
GO:0000836	Hrd1p ubiquitin ligase complex	SPBC365.08c	der1	Hrd1 ubiquitin ligase complex (derlin) Der1/Dfm1	ISO	GO_REF:0000024	PomBase
GO:0000836	Hrd1p ubiquitin ligase complex	SPCC4G3.13c	cue1	Hrd1 ubiquitin ligase complex, CUE domain protein Cue1	ISO	GO_REF:0000024	PomBase
GO:0000931	gamma-tubulin ring complex	SPAC4A8.05c	myp2	myosin II heavy chain Myo3	IMP	PMID:30928696	PomBase
GO:0000931	gamma-tubulin ring complex	SPAC806.08c	mod21	gamma tubulin complex GCP5 subunit Mod21	IDA	PMID:17021256	PomBase
GO:0000931	gamma-tubulin ring complex	SPAC9G1.15c	mzt1	mitotic spindle organizing protein Mzt1	ISO	GO_REF:0000024	PomBase
GO:0000931	gamma-tubulin ring complex	SPBC211.06	gfh1	gamma tubulin complex GCP4 subunit Gfh1	IDA	PMID:15004232	PomBase
GO:0000931	gamma-tubulin ring complex	SPBC32F12.04	gtb1	gamma-tubulin Gtb1	IDA	PMID:11080156	PomBase
GO:0000931	gamma-tubulin ring complex	SPBC365.15	alp4	gamma tubulin complex GCP2 subunit Alp4	IDA	PMID:11080156,PMID:17021256	PomBase
GO:0000931	gamma-tubulin ring complex	SPBC428.20c	alp6	gamma tubulin complex GCP3 subunit Alp6	IDA	PMID:11080156,PMID:17021256	PomBase
GO:0000931	gamma-tubulin ring complex	SPCC4G3.19	alp16	gamma tubulin complex GCP6 subunit Alp16	IDA	PMID:12134075	PomBase
GO:0000938	GARP complex	SPAC2F3.10	vps54	GARP complex subunit Vps54	IBA	GO_REF:0000033	GO_Central
GO:0000938	GARP complex	SPAC3A12.15	vps53	GARP complex subunit Vps53	IBA	GO_REF:0000033	GO_Central
GO:0000938	GARP complex	SPAC3G6.10c	vps51	GARP complex subunit Vps51	ISO	GO_REF:0000024	PomBase
GO:0000938	GARP complex	SPBC336.11	vps52	GARP complex subunit Vps52	IBA	GO_REF:0000033	GO_Central
GO:0000939	inner kinetochore	SPAC1687.20c	mis6	CENP-I ortholog, inner centromere connector Mis6	IDA	PMID:9230309	PomBase
GO:0000939	inner kinetochore	SPAC1783.03	fta2	CENP-P ortholog Fta2	IDA	PMID:16855021,PMID:36705602	PomBase
GO:0000939	inner kinetochore	SPAC688.02c	mis14	MIS12/MIND complex Mis14/Nsl1	TAS	PMID:15908586	PomBase
GO:0000939	inner kinetochore	SPBC18E5.03c	sim4	CENP-K ortholog Sim4	IDA	PMID:12719471	PomBase
GO:0000939	inner kinetochore	SPBC409.04c	mis12	MIS12/MIND complex Mis12	IDA	PMID:10398680	PomBase
GO:0000939	inner kinetochore	SPBC800.13	cnp20	CENP-T histone fold, kinetochore scaffold protein	IDA	PMID:26275423,PMID:36705602	PomBase
GO:0000939	inner kinetochore	SPBP35G2.03c	sgo1	meiotic cohesin protection protein, shugoshin, Sgo1	IDA	PMID:14972679	PomBase
GO:0000939	inner kinetochore	SPCC1235.07	fta7	CENP-Q homolog Fta7	IDA	PMID:36705602	PomBase
GO:0000939	inner kinetochore	SPCC1322.12c	bub1	mitotic spindle checkpoint kinase Bub1	EXP	PMID:36537249	PomBase
GO:0000939	inner kinetochore	SPCC188.02	par1	serine/threonine protein phosphatase PP2A regulatory subunit B-56 Par1	IDA	PMID:16541025	PomBase
GO:0000939	inner kinetochore	SPCC320.13c	ark1	Aurora-B kinase Ark1	IDA	PMID:21920317	PomBase
GO:0000940	outer kinetochore	SPAC16A10.05c	dad1	DASH complex subunit Dad1	IDA	PMID:16079915	PomBase
GO:0000940	outer kinetochore	SPAC29E6.04	nnf1	MIS12/MIND complex subunit Nnf1	IDA	PMID:36705602	PomBase
GO:0000940	outer kinetochore	SPAC3G9.01	nsk1	Clp1-interacting, microtubule plus-end binding Nsk1	IDA	PMID:22065639	PomBase
GO:0000940	outer kinetochore	SPAC589.08c	dam1	DASH complex subunit Dam1	IDA	PMID:16079915,PMID:36705602	PomBase
GO:0000940	outer kinetochore	SPAC890.02c	alp7	TACC protein Alp7	IDA	PMID:14742702	PomBase
GO:0000940	outer kinetochore	SPBC11C11.03	ndc80	Ndc80 complex subunit Ndc80	IDA	PMID:11553715,PMID:36705602	PomBase
GO:0000940	outer kinetochore	SPBC409.04c	mis12	MIS12/MIND complex Mis12	IDA	PMID:36705602	PomBase
GO:0000940	outer kinetochore	SPCC1020.02	spc7	outer kinetochore KNL network protein, KNL-1 family member, blinkin, Spc7	IDA	PMID:36705602	PomBase
GO:0000940	outer kinetochore	SPCC1322.12c	bub1	mitotic spindle checkpoint kinase Bub1	ISS	GO_REF:0000024	UniProt
GO:0000940	outer kinetochore	SPCC188.04c	spc25	Ndc80 complex subunit Spc25	IDA	PMID:36705602	PomBase
GO:0000940	outer kinetochore	SPCC895.07	alp14	TOG/XMAP215 microtubule plus end tracking polymerase Alp14	IDA	PMID:11432827	PomBase
GO:0000974	Prp19 complex	SPAC1F3.09	mug161	CwfJ family protein, splicing factor Mug161	IDA	PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPAC29A4.08c	prp19	Prp19 complex subunit, ubiquitin-protein ligase E4 Prp19	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPAC2C4.03c	smd2	Sm snRNP core protein Smd2	IDA	PMID:10409726	PomBase
GO:0000974	Prp19 complex	SPAC30D11.09	cwf19	complexed with Cdc5 protein Cwf19	IDA	PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPAC3A12.11c	cwf2	zf-CCCH type zinc finger protein, Prp19 complex subunit, RNA-binding Cwf2	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPAC4A8.09c	cwf21	complexed with Cdc5 protein Cwf21	IDA	PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPAC4F8.12c	spp42	U5 snRNP complex subunit Spp42	IDA	PMID:10409726	PomBase
GO:0000974	Prp19 complex	SPAC57A10.03	cyp1	cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp1	IDA	PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPAC644.12	cdc5	Prp19 complex subunit Cdc5/Cef1	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPAC9.13c	cwf16	splicing factor Cwf16	IDA	PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPBC13E7.01	cwf22	splicing factor Cwf22	IDA	PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPBC146.05c	cwf25	complexed with Cdc5 protein Cwf25	IDA	PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPBC211.02c	cwf3	Prp19 complex subunit Cwf3	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPBC215.12	cwf10	U5 snRNP GTPase subunit Cwf10	IDA	PMID:10409726	PomBase
GO:0000974	Prp19 complex	SPBC24C6.11	cwf14	G10 protein	IDA	PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPBC28F2.04c	cwf7	Prp19 complex subunit Cwf7	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPBC31F10.11c	cwf4	Prp19 complex subunit Cwf4	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPBC32F12.05c	cwf12	Prp19 complex subunit Cwf12	IDA	PMID:21386897,PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPBC337.06c	cwf15	Prp19 complex subunit Cwf15	IDA	PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPBC3E7.13c	syf2	Prp19 complex subunit Syf2	IDA	PMID:21386897,PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPBC646.02	cwf11	U2-type spliceosomal complex ATPase Cwf11	IDA	PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPBC6B1.10	prp17	Prp19 complex WD repeat protein Prp17	IDA	PMID:21386897,PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPBP22H7.07	prp5	Prp19 complex WD repeat protein Prp5	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPCC1620.10	cwf26	complexed with Cdc5 protein Cwf26	IDA	PMID:24014766	PomBase
GO:0000974	Prp19 complex	SPCC188.11	prp45	Prp19 complex subunit Prp45	IDA	PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPCC550.02c	cwf5	Prp19 complex subunit, RNA-binding Cwf5	IDA	PMID:10409726,PMID:21386897,PMID:24014766,PMID:26292707	PomBase
GO:0000974	Prp19 complex	SPCP1E11.07c	cwf18	complexed with Cdc5 protein Cwf18	IDA	PMID:24014766	PomBase
GO:0001401	SAM complex	SPAC17C9.06	sam50	mitochondrial sorting and assembly machinery complex subunit Sam50	ISO	GO_REF:0000024	PomBase
GO:0001401	SAM complex	SPAC17H9.17c	mdm10	ERMES and SAM complex subunit Mdm10	IBA	GO_REF:0000033	GO_Central
GO:0001401	SAM complex	SPAC589.04	mtx2	metaxin 2 (Sam35)	IBA	GO_REF:0000033	GO_Central
GO:0001401	SAM complex	SPBC409.19c	mtx1	metaxin 1 (Sam37)	IBA	GO_REF:0000033	GO_Central
GO:0001405	PAM complex, Tim23 associated import motor	SPAC167.04	pam17	TIM23 translocase complex-associated motor subunit Pam17	IBA	GO_REF:0000033	GO_Central
GO:0001405	PAM complex, Tim23 associated import motor	SPAC664.11	ssc1	mitochondrial (2Fe-2S) cluster assembly chaperone Ssc1	ISO	GO_REF:0000024	PomBase
GO:0001405	PAM complex, Tim23 associated import motor	SPAC824.06	tim14	TIM23 translocase complex subunit Tim14	IBA	GO_REF:0000033	GO_Central
GO:0001405	PAM complex, Tim23 associated import motor	SPBC14C8.02	tim44	TIM23 translocase complex subunit Tim44	ISS	GO_REF:0000024	PomBase
GO:0001405	PAM complex, Tim23 associated import motor	SPBC3B9.19	mge1	mitochondrial [2Fe-2S] cluster assembly and protein import chaperone Mge1	IBA	GO_REF:0000033	GO_Central
GO:0001405	PAM complex, Tim23 associated import motor	SPBC713.10	tim16	TIM23 translocase complex subunit Tim16	ISS	GO_REF:0000024	PomBase
GO:0002144	cytosolic tRNA wobble base thiouridylase complex	SPBC19C2.13c	ctu2	cytosolic thiouridylase subunit Ctu2	IPI	PMID:18391219	PomBase
GO:0002144	cytosolic tRNA wobble base thiouridylase complex	SPBC2G5.03	ctu1	cytosolic thiouridylase subunit Ctu1	IPI	PMID:18391219	PomBase
GO:0002189	ribose phosphate diphosphokinase complex	SPAC4A8.14	SPAC4A8.14	ribose-phosphate pyrophosphokinase	IBA	GO_REF:0000033	GO_Central
GO:0002189	ribose phosphate diphosphokinase complex	SPBC3D6.06c	prs5	ribose-phosphate pyrophosphokinase Prs5	IBA	GO_REF:0000033	GO_Central
GO:0002189	ribose phosphate diphosphokinase complex	SPCC1620.06c	SPCC1620.06c	ribose-phosphate pyrophosphokinase	ISO	GO_REF:0000024	PomBase
GO:0005643	nuclear pore	SPAC1002.02	pom34	nucleoporin Pom34	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC1486.04c	alm1	nucleoporin Alm1	EXP	PMID:28974540	PomBase
GO:0005643	nuclear pore	SPAC1486.05	nup189	nucleoporin Nup98 and Nup96	IDA	PMID:12376568,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC15F9.02	seh1	GATOR2-SEACAT complex WD repeat subunit Seh1	IDA	PMID:15226438,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC16E8.01	shd1	cytoskeletal protein binding protein Sla1 family, Shd1	IDA	PMID:20970342	PomBase
GO:0005643	nuclear pore	SPAC1786.03	cut11	spindle pole body docking protein Cut11	IDA	PMID:20970342,PMID:9763447	PomBase
GO:0005643	nuclear pore	SPAC1805.04	nup132	nucleoporin, WD repeat Nup132	IDA	PMID:15226438,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC1805.17	crm1	karyopherin/importin beta family nuclear export signal receptor Crm1	ISM	GO_REF:0000050	PomBase
GO:0005643	nuclear pore	SPAC19E9.01c	nup40	nucleoporin Nup40	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC1B1.03c	kap95	karyopherin/importin beta family nuclear import signal receptor Kap95	NAS	GO_REF:0000051	PomBase
GO:0005643	nuclear pore	SPAC22G7.09c	nup45	nucleoporin Nup45	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC23D3.06c	nup146	nucleoporin, WD repeat Nup146	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC26A3.15c	nsp1	nucleoporin Nsp1	IDA	PMID:15157890,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC30D11.04c	nup124	nucleoporin Nup124	IDA	PMID:10409764,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC4F10.18	nup37	nucleoporin, WD repeat Nup37	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC890.06	nup155	nucleoporin, WD repeat Nup155	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPAC8F11.06	brr6	nuclear envelope protein Brr6/Brl1	IDA	PMID:22042620	PomBase
GO:0005643	nuclear pore	SPAP27G11.10c	nup184	nucleoporin Nup184	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC1105.07c	pci2	TREX/TREX2 complex subunit Pci2	ISO	GO_REF:0000024	PomBase
GO:0005643	nuclear pore	SPBC13A2.02	nup82	nucleoporin, WD repeat Nup82	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC1539.04	tts1	tetra spanning protein 1, Tts1	IDA	PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC15D4.10c	amo1	nuclear rim protein Amo1	IDA	PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC1604.08c	imp1	importin alpha family nuclear import signal receptor adaptor Imp1	IDA	PMID:25963819	PomBase
GO:0005643	nuclear pore	SPBC16A3.05c	rae1	RNA export factor, nucleoporin Rae1	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC1773.07c	sbp1	RanGAP Sbp1	IBA	GO_REF:0000033	GO_Central
GO:0005643	nuclear pore	SPBC17G9.04c	nup85	nucleoporin Nup85	IDA	PMID:15226438,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC1921.03c	mex67	mRNA export receptor, Tap, nucleoporin Mex67	ISO	GO_REF:0000024	PomBase
GO:0005643	nuclear pore	SPBC19G7.15	nup44	nucleoporin Nup44	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC29A10.06c	ely5	nuclear pore protein Ely5	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC29A10.07	pom152	nucleoporin, transmembrane ring glycoprotein subunit Pom152	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC31E1.05	gle1	RNA export factor, cytoplasmic nucleoporin Gle1	IDA	PMID:20970342	PomBase
GO:0005643	nuclear pore	SPBC365.13c	hba1	RanGAP Hba1	IBA	GO_REF:0000033	GO_Central
GO:0005643	nuclear pore	SPBC3B9.16c	nup120	nucleoporin, WD repeat Nup120	IDA	PMID:15226438,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC428.01c	nup107	nucleoporin Nup107	IDA	PMID:15226438,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBC6B1.12c	sus1	SAGA complex deubiquitinating submodule subunit, TREX complex subunit Sus1	IEA	GO_REF:0000002	InterPro
GO:0005643	nuclear pore	SPBP35G2.06c	nup131	nucleoporin, WD repeat Nup131	IDA	PMID:15226438,PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPBP8B7.09c	los1	karyopherin/importin-beta family nuclear import receptor Los1	IBA	GO_REF:0000033	GO_Central
GO:0005643	nuclear pore	SPCC162.08c	nup211	nucleoporin nup211	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPCC1620.11	nup97	nucleoporin Nic96 homolog	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPCC1739.14	npp106	nucleoporin Npp106	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPCC18B5.07c	nup61	nucleoporin Nup61	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPCC285.13c	nup60	nucleoporin Nup60	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPCC290.03c	nup186	nucleoporin Nup186	IDA	PMID:20970342,PMID:24637836	PomBase
GO:0005643	nuclear pore	SPCC576.05	sac3	TREX2 complex subunit Sac3	ISO	GO_REF:0000024	PomBase
GO:0005643	nuclear pore	SPNCRNA.521	SPNCRNA.521	non-coding RNA	ISO	GO_REF:0000024	PomBase
GO:0005655	nucleolar ribonuclease P complex	SPAC1805.18	pop6	RNase P and RNase MRP subunit Pop6/Pop7 ortholog	ISO	GO_REF:0000024	PomBase
GO:0005655	nucleolar ribonuclease P complex	SPAC25B8.16	pop100	RNase P and RNase MRP subunit Pop100	IBA	GO_REF:0000033	GO_Central
GO:0005655	nucleolar ribonuclease P complex	SPAC3A12.04c	rpp1	RNase P and RNase MRP subunit p30, Rpp1	IBA	GO_REF:0000033	GO_Central
GO:0005655	nucleolar ribonuclease P complex	SPAC6C3.09	rpp40	RNase P and RNase MRP subunit Rpp40	ISS	GO_REF:0000024	PomBase
GO:0005655	nucleolar ribonuclease P complex	SPBC1105.16c	rpr2	RNase P subunit Rpr2	IBA	GO_REF:0000033	GO_Central
GO:0005655	nucleolar ribonuclease P complex	SPBC1703.01c	pop4	RNase P and RNase MRP subunit Pop4	ISO	GO_REF:0000024	PomBase
GO:0005655	nucleolar ribonuclease P complex	SPBC1709.20	pop8	RNase P and RNase MRP subunit Pop8	IBA	GO_REF:0000033	GO_Central
GO:0005655	nucleolar ribonuclease P complex	SPBP8B7.01c	pop7	RNase P and RNase MRP subunit Pop7	ISO	GO_REF:0000024	PomBase
GO:0005655	nucleolar ribonuclease P complex	SPCC16C4.05	pop23	RNase P and RNase MRP subunit Pop23	IBA	GO_REF:0000033	GO_Central
GO:0005655	nucleolar ribonuclease P complex	SPCC16C4.19	rpp21	RNase MRP subunit Rpp21	IBA	GO_REF:0000033	GO_Central
GO:0005655	nucleolar ribonuclease P complex	SPCC830.09c	pop5	RNase P and RNase MRP subunit Pop5	ISO	GO_REF:0000024	PomBase
GO:0005655	nucleolar ribonuclease P complex	SPNCRNA.128	rrk1	RNase P K-RNA	IDA	PMID:3743551	PomBase
GO:0005656	nuclear pre-replicative complex	SPAC13G7.08c	crb3	rixosome complex WD repeat subunit Crb3	IBA	GO_REF:0000033	GO_Central
GO:0005656	nuclear pre-replicative complex	SPAC1B2.05	mcm5	MCM complex subunit Mcm5	IC	PMID:9366552	PomBase
GO:0005656	nuclear pre-replicative complex	SPAC3H1.01c	orc3	origin recognition complex subunit Orc3	IBA	GO_REF:0000033	GO_Central
GO:0005656	nuclear pre-replicative complex	SPBC14C8.07c	cdc18	MCM loader	ISO	GO_REF:0000024	PomBase
GO:0005656	nuclear pre-replicative complex	SPBC211.04c	mcm6	MCM complex subunit Mcm6	IC	PMID:9366552	PomBase
GO:0005656	nuclear pre-replicative complex	SPBC25D12.03c	mcm7	MCM complex subunit Mcm7	IC	PMID:9366552	PomBase
GO:0005656	nuclear pre-replicative complex	SPBC29A10.15	orc1	origin recognition complex subunit Orc1	IC	PMID:10535928	PomBase
GO:0005656	nuclear pre-replicative complex	SPBC2A9.12	orc6	origin recognition complex subunit Orc6	IC	PMID:10535928	PomBase
GO:0005656	nuclear pre-replicative complex	SPBC4.04c	mcm2	MCM complex subunit Mcm2	IC	PMID:9366552	PomBase
GO:0005656	nuclear pre-replicative complex	SPBC428.18	cdt1	DNA replication licensing factor Cdt1	ISO	GO_REF:0000024	PomBase
